,,0
Vote13,21,7.91226008617313
Vote13,22,2.287069678374026
Vote13,23,2.1380075727901815
Vote13,24,1.5091178134656396
Vote13,25,1.9193106149627888
Vote13,26,44.51299125212169
Vote13,27,23.165556861209037
Vote13,28,5.85476781128955
Vote13,29,4.544762153457806
Vote13,30,3.9278408843626234
Vote13,31,2.228315271793533
