,,0
Bonoro,21,3.809474847698121
Bonoro,22,8.46978382129913
Bonoro,23,14.854895509343752
Bonoro,24,3.7169369971467496
Bonoro,25,1.786494614811197
Bonoro,26,12.549160733105417
Bonoro,27,18.325064905020177
Bonoro,28,7.050870112844768
Bonoro,29,21.982880497647997
Bonoro,30,5.10757525126597
Bonoro,31,2.346862709816724
