,,0
JornalNacional,21,1.1479220274797302
JornalNacional,22,0.7768121571102587
JornalNacional,23,13.194275865417293
JornalNacional,24,42.39148905180366
JornalNacional,25,5.874945380395203
JornalNacional,26,15.453099966014468
JornalNacional,27,15.707081128319658
JornalNacional,28,2.7731587124338497
JornalNacional,29,1.140032529009079
JornalNacional,30,0.37808904209350874
JornalNacional,31,1.1630941399232897
