Unnamed: 0,Unnamed: 1,0
SimoneTebet,29.0,63.30591668877686
SimoneTebet,30.0,5.996285486866543
SimoneTebet,31.0,3.2369328734412317
lulapresidente,21.0,2.4093793696891472
lulapresidente,22.0,6.625793266645154
lulapresidente,23.0,3.904485317844466
lulapresidente,24.0,2.344842422286759
lulapresidente,25.0,7.669140582983758
lulapresidente,26.0,31.246638700656128
lulapresidente,27.0,7.389480477573411
lulapresidente,28.0,11.186404216413896
lulapresidente,29.0,16.596751640314082
lulapresidente,30.0,5.786812950414112
lulapresidente,31.0,4.84027105517909
Bozo,21.0,4.850385648993946
Bozo,22.0,2.650284638263114
Bozo,23.0,7.687103673174168
Bozo,24.0,17.86144071231271
Bozo,25.0,5.8835633094108335
Bozo,26.0,5.284981200780651
Bozo,27.0,9.733194495538692
Bozo,28.0,4.269573946713722
