,,0
LulaNoJN,21,0.0
LulaNoJN,22,0.0
LulaNoJN,23,0.0
LulaNoJN,24,0.0
LulaNoJN,25,41.729568841735805
LulaNoJN,26,53.745213784301214
LulaNoJN,27,3.2581166241225272
LulaNoJN,28,0.8243757977026164
LulaNoJN,29,0.2774509412890874
LulaNoJN,30,0.10694200701978301
LulaNoJN,31,0.05833200382897256
