,,0
Lula13,21,5.219242970753117
Lula13,22,7.744122376254834
Lula13,23,6.170961713962887
Lula13,24,6.388249098257355
Lula13,25,5.997131806527313
Lula13,26,9.054365303550476
Lula13,27,26.63943331450176
Lula13,28,8.478553735170136
Lula13,29,9.845291382382339
Lula13,30,9.834427013167616
Lula13,31,4.628221285472166
