,,0
LulanoJornalNacional,21,0.0
LulanoJornalNacional,22,32.57665175262826
LulanoJornalNacional,23,61.67275122834949
LulanoJornalNacional,24,0.0027449150448793608
LulanoJornalNacional,25,0.013724575224396804
LulanoJornalNacional,26,0.15371524251324423
LulanoJornalNacional,27,3.0743048502648844
LulanoJornalNacional,28,1.3944168427987154
LulanoJornalNacional,29,0.4556558974499739
LulanoJornalNacional,30,0.22782794872498696
LulanoJornalNacional,31,0.42820674700118033
