,,0
CiroNaBand,21,0.0
CiroNaBand,22,0.0
CiroNaBand,23,0.0
CiroNaBand,24,0.0
CiroNaBand,25,0.0
CiroNaBand,26,0.0
CiroNaBand,27,0.0
CiroNaBand,28,28.456530755775162
CiroNaBand,29,68.7951959316899
CiroNaBand,30,2.340720970912304
CiroNaBand,31,0.4075523416226354
