,,0
Bozo,21,4.850385648993946
Bozo,22,2.650284638263114
Bozo,23,7.687103673174168
Bozo,24,17.86144071231271
Bozo,25,5.8835633094108335
Bozo,26,5.284981200780651
Bozo,27,9.733194495538692
Bozo,28,4.269573946713722
Bozo,29,4.128034218943877
Bozo,30,31.252221300793742
Bozo,31,6.399216855074543
