,,0
eleições,21,9.170521427115693
eleições,22,3.813896900340289
eleições,23,5.820430950895807
eleições,24,11.3524496513732
eleições,25,9.273040556814744
eleições,26,11.434434075876508
eleições,27,12.350004014303272
eleições,28,6.811037481240851
eleições,29,6.132620228382977
eleições,30,16.40228877044979
eleições,31,7.439275943206873
