,,0
FechadoComBolsonaro,21,10.094031855689886
FechadoComBolsonaro,22,5.392439071195548
FechadoComBolsonaro,23,15.083477259643063
FechadoComBolsonaro,24,4.759163308386107
FechadoComBolsonaro,25,3.8380349261178273
FechadoComBolsonaro,26,4.797543657647284
FechadoComBolsonaro,27,8.92343120322395
FechadoComBolsonaro,28,4.145077720207254
FechadoComBolsonaro,29,21.972749952024564
FechadoComBolsonaro,30,14.91076568796776
FechadoComBolsonaro,31,6.083285357896757
